WellName,TestUsage,Date,OilRate (STB/D),WaterRate (STB/D),GasRate (MSCF/D),GasLiftRate (MSCF/D),LiquidRate (STB/D),WCUT (%),GLR (SCF/STB),FWHP (Psi),Tubing ID (Inch),FWHT (DegC),WHP Fluctuation (%),WHPFluctuation (Psi),ChokeFluctuation (%),Status,Sluggish_Predict,
WELL-131,Allocation,4/5/2016,3978.278765,2733.191185,4.246004491,3.785449736,6711.46995,40.72418122,632.6489611,372.415816,5.5,52.4795914,27.78191034,7.133594513,0.004768372,Sluggish,0.92,1
WELL-101,Informational,11/1/2018,5102.668133,0,35.57932219,0,5102.668133,0,6972.689829,1560.179515,5.5,29.2935104,1.258941207,1.354248047,0.987068176,Non-sluggish,0,0
WELL-111,Allocation,7/8/2016,3737.346798,12877.42534,4.631762334,2.974484896,16614.77214,77.50587991,278.77375,362.1867093,7,71.2443695,8.745794631,2.183986664,0.028610229,Non-sluggish,0.01,0
WELL-137ST1,Informational,7/26/2015,2083.902035,6835.738422,0.33825606,4.267994487,8919.640457,76.63692786,37.92261153,320.9662324,5.5,65.4917221,23.87518434,5.283531189,0,Sluggish,0.88,1
WELL-132,Allocation,12/11/2017,4033.167397,877.1450706,2.364736375,9.250456119,4910.312468,17.86332492,481.585722,405.4746145,5.5,33.0205193,60.31249018,16.86122513,0.014305115,Sluggish,0.82,1
WELL-128,Informational,9/10/2018,1070.805767,3117.862914,0.92332522,4.857851507,4188.668681,74.4356537,220.4340544,366.6064726,5.5,49.7406006,54.25593987,13.71404648,0.071525574,Sluggish,1,1
WELL-131,Informational,8/16/2013,6657.866579,2510.056053,5.64479781,4.250946867,9167.922632,27.3786784,615.7117633,339.7720582,5.5,54.7684441,6.839269449,1.60219574,0.004768372,Non-sluggish,0.02,0
WELL-145A,Informational,11/16/2018,5302.209613,8347.571952,25.80678262,0,13649.78157,61.15535192,1890.63704,391.9192122,5.5,54.4785194,6.952767942,1.878765106,0.009536743,Non-sluggish,0.11,0
WELL-129ST1,Informational,7/31/2014,2602.355812,4172.906959,0.503702706,2.938886023,6775.262771,61.59033384,74.3443794,330.9195029,5.5,49.6070824,25.24661048,5.760280609,0.12159729,Sluggish,0.99,1
WELL-150ST1,Informational,1/22/2016,670.8080093,8394.5572,0.758626941,3.276886328,9065.365209,92.60032008,83.68410136,294.42714,5.5,66,4.65107434,0.944168091,0.002388,Non-sluggish,0.21,0
WELL-148,Allocation,1/22/2020,2122.530897,13673.59416,21.8814054,5.295668811,15796.12506,86.56296472,1385.238805,412.3981441,5.5,58.2894707,6.372839185,1.812040329,0.040531158,Non-sluggish,0.04,0
WELL-122,Allocation,1/22/2019,1368.540234,7450.634803,1.601427581,3.883077224,8819.175037,84.48221939,181.5847372,416.1253437,5.5,62.4094009,61.72714934,17.71000099,0.097755432,Sluggish,0.75,1
WELL-146,Informational,9/30/2020,1817.925949,1625.137251,3.162574902,4.629142474,3443.0632,47.2003317,918.5352456,305.4684449,5.5,44.4991188,32.87446819,6.923780441,0.021457672,Sluggish,0.97,1
WELL-141,Allocation,3/2/2018,7476.143462,249.3414111,34.95403349,0.787436972,7725.484873,3.227517951,4524.509991,1192.383499,5.5,38.46418,1.07883829,0.886932373,0.431549072,Non-sluggish,0,0
WELL-137ST1,Allocation,2/2/2021,1904.743204,3820.307633,3.333628141,5.022739152,5725.050837,66.72967178,582.2879545,320.1304814,5.5,48.8670197,60.75007132,13.40886497,0.014305115,Sluggish,0.97,1
WELL-103,Allocation,10/19/2017,8370.217575,885.2471868,38.75262456,0,9255.464762,9.564589241,4186.999309,970.6545767,5.5,43.2555084,5.329608248,3.566795349,0.808250427,Non-sluggish,0,0
WELL-107ST2,Allocation,12/23/2019,3017.641751,6664.717082,2.185713112,5.214677857,9682.358833,68.83360963,225.7418001,378.6402552,5.5,60.3189087,63.16212451,16.4892807,0.028610229,Sluggish,0.96,1
WELL-111,Informational,6/4/2014,2985.886892,17498.99817,3.276689722,5.468346106,20484.88506,85.42395096,159.9564612,323.0352082,7,72.1255798,0.47100413,0.104904175,0.190742493,Non-sluggish,0.23,0
WELL-136,Allocation,5/16/2020,609.3506435,7049.251968,3.309058323,4.334014215,7658.602612,92.0435793,432.0707694,370.0644483,5.5,63.4851685,53.52469661,13.65682602,0.021453857,Sluggish,0.81,1
WELL-148,Informational,3/17/2018,3042.025336,9205.366372,22.81859704,0,12247.39171,75.16185153,1863.139318,564.2774589,5.5,55.8594704,1.533918949,0.596778697,0.004880045,Non-sluggish,0.03,0
WELL-114,Allocation,3/24/2017,7293.742715,3914.699443,30.50675858,0,11208.44216,34.92634737,2721.766161,1132.49037,5.5,50.0801086,0.158778145,0.123977661,0.162128448,Non-sluggish,0,0
WELL-107ST2,Informational,6/9/2019,1661.820013,5251.746447,1.843144515,4.676234626,6913.56646,75.96291259,266.5982204,349.3161808,5.5,60.4028282,67.12599547,16.16693306,0.014305115,Sluggish,1,1
WELL-129ST1,Allocation,8/22/2013,3523.730033,5168.749996,1.920249775,4.240634423,8692.480029,59.46231661,220.9093111,326.2166007,5.5,50.4882851,28.28188204,6.361104965,0.009536743,Sluggish,0.89,1
WELL-104,Informational,6/14/2020,1197.871113,4522.236266,3.597526841,1.823671938,5720.107379,79.05859045,628.9264524,381.1301356,7,44.0108299,100.6387285,26.44579506,0.374320984,Sluggish,0.97,1
WELL-146,Allocation,9/23/2013,5747.24051,1702.954797,5.121820189,3.251130048,7450.195307,22.85785442,687.4746202,321.2370329,5.5,53.6888695,7.449187628,1.649881363,0.026229858,Non-sluggish,0.12,0
WELL-128,Allocation,5/3/2017,1230.340591,3127.805207,1.507552302,4.518183962,4358.145798,71.76917322,345.9159863,346.2731342,5.5,52.9526215,53.80682036,12.8461895,0.054832458,Sluggish,1,1
WELL-111,Allocation,9/2/2018,2654.828775,9551.337373,2.488072993,3.141106272,12206.16615,78.25010128,203.8373854,385.2867883,7,69.8481827,29.47510922,7.829927444,0.030990601,Sluggish,0.99,1
WELL-143,Allocation,3/31/2016,5194.803492,9147.24379,25.89533839,0,14342.04728,63.77920537,1805.553829,613.6591182,5.5,47.0397491,12.53269544,5.302612305,0.016689301,Non-sluggish,0.14,0
WELL-145A,Informational,3/3/2018,2246.677266,4367.879778,0.743079269,3.606880955,6614.557044,66.03435043,112.3399895,325.6632416,5.5,52.0332603,56.40502922,12.66498756,0.009536743,Sluggish,0.99,1
WELL-111,Allocation,9/26/2013,4742.928466,15250.48261,4.205887758,3.789232547,19993.41108,76.2775424,210.3636914,323.726803,7,72.3659134,2.990938443,0.667581558,0.026222229,Non-sluggish,0.04,0
WELL-145A,Allocation,8/9/2019,3827.478922,5607.912125,3.835727297,4.174843689,9435.391047,59.43486706,406.5255248,342.2618284,5.5,58.0834694,36.08956051,8.516443253,0.03099823,Sluggish,0.92,1
WELL-107,Allocation,5/18/2016,2834.932905,5622.232804,0,6.868525403,8457.165709,66.47892447,0,393.0257085,5.5,59.6551514,30.23157457,8.192188263,0.03338623,Sluggish,0.92,1
WELL-137ST1,Allocation,2/24/2015,2311.182973,6839.015734,2.573784497,3.988631207,9150.198707,74.74171822,281.2818147,297.0308462,5.5,65.9723816,0.32597987,0.066759109,0.009536743,Non-sluggish,0.15,0
WELL-146,Informational,3/9/2020,5519.296208,2625.680147,9.076830675,5.136886746,8144.976355,32.23680503,1114.408475,399.941715,5.5,53.5172081,5.499058224,1.516363144,0.057220459,Non-sluggish,0.16,0
WELL-103,Allocation,7/21/2018,4324.665565,1285.515609,34.09543086,0,5610.181174,22.91397673,6077.42064,1485.901209,5.5,31.9295006,0.744715899,0.762954712,0.286109924,Non-sluggish,0,0
WELL-137ST1,Informational,6/26/2014,2292.662623,9420.922,2.78469615,5.023162928,11713.58462,80.42731839,237.7321921,300.22866,5.5,69.3,2.257526783,0.467308044,0.026229858,Non-sluggish,0.05,0
WELL-143,Informational,11/27/2015,6228.051729,9393.8793,41.11489871,0,15621.93103,60.13263842,2631.870454,529.3887,5.5,43.3,3.814833132,1.392414093,0.011924744,Non-sluggish,0.1,0
WELL-148,Allocation,5/19/2020,2767.141699,10207.75175,15.73016981,3.754955492,12974.89345,78.67310657,1212.35445,524.8552661,5.5,31.1436691,2.424628821,0.877410889,0.014305115,Non-sluggish,0.03,0
WELL-110,Allocation,9/3/2013,883.6017328,8061.62666,1.820554261,2.563232799,8945.228393,90.12208863,203.5223899,602.4438794,5.5,55.2758064,4.13281075,1.716644287,0,Non-sluggish,0.11,0
WELL-137ST1,Informational,8/14/2013,2314.69714,8131.283938,2.34317605,3.270977461,10445.98108,77.8412662,224.3136411,311.6928827,5.5,69.3064728,29.99911072,6.446937561,0.004768372,Non-sluggish,0.09,0
WELL-123A,Informational,7/4/2014,3474.21768,8732.154436,15.88027275,0,12206.37212,71.53767191,1300.982192,391.5042004,5.5,58.1750183,12.5070563,3.376056671,0.102516174,Non-sluggish,0.03,0
WELL-114,Allocation,1/7/2017,6953.031046,3999.916468,13.25322098,0,10952.94751,36.51908733,1210.014105,854.8799556,5.5,58.5069008,0.339791565,0.200279236,0.047687531,Non-sluggish,0.02,0
WELL-114,Allocation,7/23/2013,6853.880558,27.16626816,18.30832979,0,6881.046826,0.394798478,2660.689609,2124.252761,5.5,41.9012756,5.775712735,8.459213257,0.045301437,Non-sluggish,0,0
WELL-123A,Allocation,9/7/2017,1335.471854,8652.903209,10.85998943,0,9988.375063,86.62973862,1087.262879,578.6526218,5.5,165.6748047,7.104271493,2.834364322,0.739105225,Non-sluggish,0.22,0
WELL-131,Allocation,12/28/2015,4356.280054,2812.4408,7.259691462,4.174451806,7168.720854,39.23211487,1012.689936,347.9026506,5.5,53.439,18.64676408,4.472799301,0.219345093,Sluggish,0.91,1
WELL-131,Allocation,6/12/2014,5013.459737,2901.724602,4.45539517,4.559865516,7915.184339,36.66022771,562.892155,319.8538156,5.5,53.059433,21.44957464,4.730297089,0.002380371,Sluggish,1,1
WELL-111,Allocation,6/19/2019,2325.489567,10022.97399,3.881107719,3.255067085,12348.46356,81.16778208,314.2988357,347.2476474,7,69.8023834,26.96781395,6.456590652,0.653270721,Sluggish,0.95,1
WELL-143,Informational,2/27/2016,2682.328371,5496.504052,4.894054296,3.300439252,8178.832423,67.20401847,598.3805564,359.69424,5.5,51.3,2.768816488,0.686666489,0.052455902,Non-sluggish,0.31,0
WELL-146,Allocation,7/29/2013,5985.141494,2010.215093,9.078602326,3.574978262,7995.356587,25.14228191,1135.484356,314.8742477,5.5,54.5204849,7.863286244,1.707101822,0.009536743,Non-sluggish,0.1,0
WELL-148,Informational,12/10/2014,3242.267914,2735.715,15.76861342,0,5977.982914,45.76317864,2637.781614,1393.844188,5.5,43.763,0.54580394,0.524528503,0.023843765,Non-sluggish,0.01,0
WELL-132,Allocation,1/8/2013,1855.32311,16.18011091,5.933224085,0,1871.503221,0.864551593,3170.298623,1231.113378,5.5,17.5783939,3.887478234,3.29977417,0.050067902,Non-sluggish,0.04,0
WELL-137ST1,Allocation,5/28/2017,1524.790313,6458.777666,1.208720026,3.579882867,7983.567979,80.90089147,151.4009813,280.8523069,5.5,53.265419,15.5634283,3.013710022,0.028610229,Sluggish,0.98,1
WELL-131,Informational,3/6/2015,5337.909247,2862.1239,1.539798894,4.658475084,8200.033147,34.90380891,187.7795939,324.0584034,5.5,53.785,22.06763014,4.930570602,0.030990601,Sluggish,0.94,1
WELL-105ST,Informational,12/8/2014,13460.87359,181.0015028,77.31772349,0,13641.87509,1.326808093,5667.675665,613.09461,5.5,30.7278595,1.669516848,0.705726624,0.131130219,Non-sluggish,0,0
WELL-123A,Allocation,6/8/2020,1663.495214,7310.484223,10.88077745,0,8973.979437,81.46312652,1212.480765,646.9833218,5.5,51.071949,22.94009244,10.23308182,0.219345093,Non-sluggish,0.23,0
WELL-143,Informational,6/7/2016,2604.128303,5665.2505,23.37980918,0,8269.378803,68.50877962,2827.275148,967.7676925,5.5,43.4119186,12.70653071,8.47844696,0.257972718,Non-sluggish,0,0
WELL-107ST2,Informational,10/10/2015,2484.041924,6858.883047,1.078801099,4.278466951,9342.924971,73.41258833,115.4671693,409.3475743,5.5,61.9401855,31.12116208,8.783472061,0.014305115,Sluggish,0.88,1
WELL-148,Allocation,8/20/2018,3692.367744,10614.66817,29.10653788,0,14307.03591,74.19194468,2034.421249,511.9911004,5.5,56.839859,29.42130639,10.38586235,0.052452087,Non-sluggish,0.16,0
WELL-136,Informational,11/14/2017,1590.047493,13504.65866,2.571155719,5.971677145,15094.70615,89.46619115,170.3349302,319.5771774,5.5,69.2072906,11.90269922,2.622644424,0.011917114,Non-sluggish,0.21,0
WELL-148,Informational,10/6/2017,3052.775187,6888.335098,25.90330142,0,9941.110285,69.2914061,2605.674887,761.3887508,5.5,50.7858391,9.337983123,4.902050018,0.183586121,Non-sluggish,0.01,0
WELL-131,Allocation,9/21/2015,5181.29862,2829.4211,5.266092873,3.542873117,8010.71972,35.3204356,657.3807419,341.1003684,5.5,53.943,30.00806511,7.057296753,0.028610229,Sluggish,0.55,1
WELL-131,Informational,8/16/2013,6709.781708,2205.40517,5.489291601,4.514583518,8915.186878,24.73762132,615.723672,344.6133062,5.5,54.1237488,5.739744565,1.363775253,0.019073486,Non-sluggish,0.01,0
WELL-150ST1,Informational,9/11/2019,1958.553397,6553.84889,3.388987159,5.368177063,8512.402287,76.99176647,398.1234726,403.5380642,5.5,62.2606316,6.272694956,1.745246887,0.014305115,Sluggish,0.91,1
WELL-107ST2,Informational,9/27/2019,2121.513399,6975.066795,2.18518162,5.118689192,9096.580194,76.67790143,240.2201238,394.2705798,5.5,59.3652191,67.99043718,18.48248672,0.011917114,Sluggish,0.79,1
WELL-140,Allocation,1/4/2013,2861.703543,5.042753522,23.81157633,0,2866.746297,0.17590512,8306.133109,1952.873065,5.5,16.6208878,1.352857816,1.821563721,0.021457672,Non-sluggish,0.01,0
WELL-109,Allocation,10/2/2014,3948.468528,526.4219563,7.13482795,0,4474.890484,11.76390703,1594.413981,284.4436219,5.5,52.4795914,9.920241465,1.945524216,0.007148743,Non-sluggish,0,0
WELL-145A,Allocation,8/22/2013,10495.12647,191.0811907,5.310206354,1.391062725,10686.20766,1.788110401,496.9215013,351.3910219,5.5,51.3275337,12.32089413,2.985046387,0.102523804,Non-sluggish,0,0
WELL-143,Informational,12/17/2015,4589.26958,6832.3696,8.37761608,3.917604461,11421.63918,59.81951883,733.4863191,318.4889442,5.5,49.92,0.781753231,0.171665192,0.445846558,Non-sluggish,0.16,0
WELL-136,Informational,8/10/2020,2206.897706,6409.755019,2.676174956,4.521333868,8616.652725,74.38799292,310.5817353,390.120899,5.5,64.7859879,24.60643949,6.618600845,0.007148743,Sluggish,0.96,1
WELL-131,Informational,6/3/2019,4901.898034,2520.643791,4.359357053,4.989363449,7422.541825,33.95930734,587.3132352,354.8491078,5.5,51.5526009,27.90986556,6.828411102,0.021461487,Sluggish,0.96,1
WELL-122,Allocation,1/5/2013,4406.44313,10340.76425,3.938185516,3.304958203,14747.20738,70.12015213,267.0461881,337.8355645,5.5,66.5674744,20.51260591,4.777980804,0.021453857,Sluggish,0.95,1
WELL-105ST,Informational,10/13/2016,8559.573328,192.6521332,64.75924666,0,8752.225461,2.201178821,7399.174867,961.2488841,5.5,22.9228706,9.353320396,6.198974609,0.930328369,Non-sluggish,0,0
WELL-136,Informational,8/1/2014,1189.960934,8228.04487,0.407472028,5.358059401,9418.005804,87.36504353,43.26521309,393.3023467,5.5,66.8703766,56.93887113,15.44022369,0.007156372,Sluggish,0.8,1
WELL-141,Allocation,1/4/2016,5095.912175,235.8375,35.31402726,0,5331.749675,4.423266552,6623.346821,1328.330523,5.5,33.682,2.06184835,1.888343811,0.813016891,Non-sluggish,0,0
WELL-122,Informational,1/7/2013,4294.787281,10230.16015,3.825364582,3.294928553,14524.94743,70.43165009,263.3651241,446.0026945,5.5,66.7200775,17.83276748,5.483709335,0,Sluggish,0.99,1
WELL-109,Allocation,12/31/2019,3493.660878,261.5688913,4.755096398,4.97411412,3755.229769,6.965456373,1266.259774,257.74761,5.5,39.1699104,15.61661119,2.775234222,0.560287476,Sluggish,0.79,1
WELL-123A,Allocation,3/3/2016,1785.212269,12489.954,13.77303838,0,14275.16627,87.49428038,964.825076,341.0858646,5.5,60.25,1.459916129,0.343328476,0.033378601,Non-sluggish,0,0
WELL-122,Informational,5/17/2017,3017.01958,9734.453831,2.920218246,4.001904292,12751.47341,76.33983554,229.0102604,431.3406856,5.5,66.4492188,30.59260047,9.098190308,0.042915344,Sluggish,0.96,1
WELL-146,Informational,8/3/2018,501.7036543,624.62348,0.370674052,5.681721938,1126.327134,55.45666627,329.0998154,323.5884846,5.5,48.3138809,18.76548876,4.186693192,0.016693115,Sluggish,0.94,1
WELL-143,Informational,12/19/2014,4181.994318,6555.49791,12.69307064,5.807989096,10737.49223,61.05241122,1182.126177,409.2092545,5.5,54.0817871,21.29529925,6.008241653,0.033378601,Non-sluggish,0.26,0
WELL-141,Allocation,1/4/2016,4838.256939,205.6503,35.64269259,0,5043.907239,4.077202261,7066.484553,1325.400755,5.5,33.543,1.168875372,1.068153381,0.739109039,Non-sluggish,0,0
WELL-125,Informational,10/2/2013,2732.075933,8294.652074,2.2468538,4.168343025,11026.72801,75.22314932,203.764326,309.4797232,5.5,47.8980713,4.692946532,1.001373291,0.002388,Non-sluggish,0.15,0
WELL-125,Allocation,8/7/2017,2305.809274,6395.963284,1.348624628,3.393691077,8701.772558,73.50184392,154.9827485,306.1599847,5.5,48.3443985,25.52633826,5.388341904,0.016693115,Sluggish,0.85,1
WELL-104,Allocation,8/8/2017,801.3339403,3792.685781,1.389928731,2.235888844,4594.019721,82.55702002,302.5517554,312.6610331,7,44.148159,173.2436892,37.34645462,0.243190765,Sluggish,1,1
WELL-132,Allocation,4/12/2013,6104.544888,74.3877196,9.279404046,0,6178.932608,1.203892716,1501.781074,988.7748108,5.5,30.0717163,0.895313898,0.610366821,0.140670776,Non-sluggish,0,0
WELL-143,Allocation,5/26/2016,4458.521962,9472.076935,10.99089116,2.336165348,13930.5989,67.99475748,788.9747771,337.7034421,5.5,45.3726997,5.406739773,1.258893967,0.045303345,Non-sluggish,0.08,0
WELL-105ST,Allocation,3/18/2017,9084.759668,277.0389376,62.85798888,0,9361.798606,2.959249064,6714.30689,992.0944666,5.5,25.3681297,12.63175165,8.640419006,0.567443848,Non-sluggish,0,0
WELL-143,Informational,1/26/2014,5952.701637,4643.147895,10.13291114,0,10595.84953,43.82044008,956.3094596,680.0420101,5.5,54.6997795,9.295415536,4.358356476,0,Non-sluggish,0.03,0
WELL-128,Informational,5/3/2017,1280.393484,3248.215528,1.300427461,4.551457307,4528.609012,71.7265615,287.1582549,305.6066806,5.5,52.4033012,60.78574162,12.80804253,0.042915344,Sluggish,1,1
WELL-122,Informational,9/15/2015,3841.569741,9782.5395,2.249647317,4.637681789,13624.10924,71.80314931,165.1225249,387.0484068,5.5,66.585,8.112392727,2.164873123,0,Sluggish,0.71,1
WELL-101,Allocation,3/18/2019,5450.253868,1592.661613,45.35952194,0,7042.915481,22.61366926,6440.446724,1402.216656,5.5,30.4913406,0.858210863,0.829711914,0.097751617,Non-sluggish,0,0
WELL-131,Allocation,3/23/2019,3736.749469,2109.177214,0.330877872,4.757126809,5845.926683,36.07943323,56.59973002,335.3458494,5.5,46.6124992,86.82558081,20.07515144,0.114440918,Sluggish,0.93,1
WELL-145A,Allocation,1/15/2018,6100.308932,6673.716831,29.85015115,0.402599237,12774.02576,52.24442908,2336.78495,425.9461596,5.5,51.6479683,4.643754946,1.363773346,0.030994415,Non-sluggish,0.05,0
WELL-145A,Allocation,10/8/2016,5237.458321,5812.248966,9.231625649,0,11049.70729,52.60093155,835.4633665,366.0598084,5.5,57.8545799,30.11637983,7.601039886,0.524528503,Sluggish,0.77,1
WELL-128,Allocation,9/3/2014,1766.891468,4013.968836,1.740363504,4.023373974,5780.860304,69.43549273,301.0561426,319.5771774,5.5,56.5613708,56.18073064,12.37887955,0.009536743,Sluggish,1,1
WELL-140,Allocation,1/14/2015,4923.0897,100.9077974,29.3545126,0,5023.997497,2.008516076,5842.859718,1755.903688,5.5,21.5190353,1.866967999,2.260246277,0.59844017,Non-sluggish,0,0
WELL-107ST2,Allocation,3/20/2016,2729.063879,5775.8176,1.884730626,4.113000696,8504.881479,67.91179412,221.6057485,402.7560222,5.5,60.445,37.022455,10.28076553,0.009536743,Sluggish,0.99,1
WELL-136,Informational,8/25/2018,667.6872188,3272.740095,0.183285845,2.572557536,3940.427314,83.05546161,46.51420529,555.5529591,5.5,64.4045181,48.75011862,18.6732254,0.181201935,Sluggish,0.59,1
WELL-114,Allocation,11/26/2015,8833.673481,865.3664,22.9254485,0,9699.039881,8.922186223,2363.682259,1257.47946,5.5,45.962,0.010999704,0.009536743,0.307563782,Non-sluggish,0,0
WELL-107ST2,Allocation,1/3/2013,8452.715356,3188.367733,3.566257123,3.27697489,11641.08309,27.38892686,306.3509723,401.1866414,5.5,60.2197266,11.13639613,3.080415726,0.720031738,Sluggish,0.67,1
WELL-114,Allocation,8/4/2020,4539.979291,6226.751413,4.879520326,0,10766.7307,57.83326048,453.2035267,487.637326,5.5,66.4110718,11.37459744,3.824293137,0.040534973,Non-sluggish,0.33,0
WELL-146,Allocation,7/26/2015,4357.048821,1892.185602,7.771440886,3.149383155,6249.234423,30.27867854,1243.582871,304.505716,5.5,52.5482559,7.449790467,1.56407547,0.042915344,Non-sluggish,0.07,0
WELL-148,Allocation,1/19/2019,3703.621029,11180.14999,28.98993505,0,14883.77102,75.11637995,1947.754706,394.6926462,5.5,55.0430984,45.7349079,12.44586372,0.371944427,Non-sluggish,0.04,0
WELL-131,Informational,3/4/2015,4736.53903,2886.651,0.071181492,4.811804449,7623.19003,37.86670657,9.337494109,318.4599366,5.5,53.431,9.347078494,2.052338025,0.002388,Non-sluggish,0.28,0
WELL-105ST,Informational,12/9/2015,11185.87319,198.7324,52.70498503,0,11384.60559,1.745623934,4629.495911,1094.587282,5.5,28.2109,0.315915911,0.238418579,0.243190765,Non-sluggish,0,0
WELL-107ST2,Allocation,10/11/2018,2790.026678,6911.202584,1.356321016,5.455082677,9701.229262,71.24048301,139.8091911,370.6176406,5.5,59.8344383,68.03761692,17.38574791,0.030990601,Sluggish,0.92,1
